,word_id,token,NER_annotation,NER_nested_annotation,final_ent,capitalized,final_ent_reduced,struct_id,lemma,doc,msk
419,105867615,ἐστιν,,,O,False,O,14,εἰμί,1799-001.xml,0
420,105867616,ἴση,,,O,False,O,14,ἴσος,1799-001.xml,0
421,105867617,,,,O,False,O,14,",",1799-001.xml,0
422,105867618,καὶ,,,O,False,O,14,καί,1799-001.xml,0
423,105867619,ἡ,,,O,False,O,14,ὁ,1799-001.xml,0
424,105867620,ὑπὸ,,,O,False,O,14,ὑπό,1799-001.xml,0
425,105867621,ΑΗΘ,O,,O,True,MISC,14,ΑΗΘ,1799-001.xml,0
426,105867622,ἄρα,,,O,False,O,14,ἄρα,1799-001.xml,0
427,105867623,τῇ,,,O,False,O,14,ὁ,1799-001.xml,0
428,105867624,ὑπὸ,,,O,False,O,14,ὑπό,1799-001.xml,0
429,105867625,ΗΘΔ,O,,O,True,MISC,14,ΗΘΔ,1799-001.xml,0
430,105867626,ἐστιν,,,O,False,O,14,εἰμί,1799-001.xml,0
431,105867627,ἴση,,,O,False,O,14,ἴσος,1799-001.xml,0
432,105867628,·,,,O,False,O,14,·,1799-001.xml,0
434,103011280,Ἴδαν,B-LOC,,B-LOC,True,MISC,15,Ἴδη,0005-001.xml,0
435,103011281,ἐς,,,O,False,O,15,εἰς,0005-001.xml,0
436,103011282,πολύδενδρον,,,O,False,O,15,πολύδενδρος,0005-001.xml,0
437,103011283,ἀνὴρ,,,O,False,O,15,ἀνήρ,0005-001.xml,0
438,103011284,ὑλατόμος,,,O,False,O,15,ὑλητόμος,0005-001.xml,0
439,103011285,ἐλθὼν,,,O,False,O,15,ἔρχομαι,0005-001.xml,0
440,103011286,παπταίνει,,,O,False,O,15,παπταίνω,0005-001.xml,0
441,103011287,,,,O,False,O,15,",",0005-001.xml,0
442,103011288,παρεόντος,,,O,False,O,15,πάρειμι,0005-001.xml,0
443,103011289,ἄδην,,,O,False,O,15,ἅδην,0005-001.xml,0
444,103011290,,,,O,False,O,15,",",0005-001.xml,0
445,103011291,πόθεν,,,O,False,O,15,πόθεν,0005-001.xml,0
446,103011292,ἄρξεται,,,O,False,O,15,ἄρχω,0005-001.xml,0
447,103011293,ἔργου,,,O,False,O,15,ἔργον,0005-001.xml,0
448,103011294,.,,,O,False,O,15,.,0005-001.xml,0
450,109253402,ὡς,,,O,False,O,16,ὡς,0007-085.xml,0
451,109253403,Θεόφιλος,B-PER,,B-PERS,True,PERS,16,Θεόφιλος,0007-085.xml,0
452,109253404,ἐν,,,O,False,O,16,ἐν,0007-085.xml,0
453,109253405,τρίτῳ,,,O,False,O,16,τρίτος,0007-085.xml,0
454,109253406,Ἰταλικῶν,B-GRP,,B-GRP,True,MISC,16,Ἰταλικός,0007-085.xml,0
455,109253407,.,,,O,False,O,16,.,0007-085.xml,0
488,121663029,πῶς,,,O,False,O,19,πῶς,2042-005.xml,0
489,121663030,γὰρ,,,O,False,O,19,γάρ,2042-005.xml,0
490,121663031,ἂν,,,O,False,O,19,ἄν,2042-005.xml,0
491,121663032,τοῦ,,,O,False,O,19,ὁ,2042-005.xml,0
492,121663033,ὕδατος,,,O,False,O,19,ὕδωρ,2042-005.xml,0
493,121663034,τούτου,,,O,False,O,19,οὗτος,2042-005.xml,0
494,121663035,μὴ,,,O,False,O,19,μή,2042-005.xml,0
495,121663036,μετειληφυῖα,,,O,False,O,19,μεταλαμβάνω,2042-005.xml,0
496,121663037,φιλανθρώπως,,,O,False,O,19,φιλάνθρωπος,2042-005.xml,0
497,121663038,Χριστὸν,B-PER,,B-PERS,True,PERS,19,Χριστός,2042-005.xml,1
498,121663039,τοῖς,,,O,False,O,19,ὁ,2042-005.xml,0
499,121663040,πολίταις,,,O,False,O,19,πολίτης,2042-005.xml,0
500,121663041,ἐκήρυσσεν,,,O,False,O,19,κηρύσσω,2042-005.xml,0
501,121663042,,,,O,False,O,19,",",2042-005.xml,0
502,121663043,θαυμάζουσα,,,O,False,O,19,θαυμάζω,2042-005.xml,0
503,121663044,αὐτὸν,,,O,False,O,19,αὐτός,2042-005.xml,0
504,121663045,ἀπαγγέλλοντα,,,O,False,O,19,ἀπαγγέλλω,2042-005.xml,0
505,121663046,"""",,,O,False,O,19,"""",2042-005.xml,0
506,121663047,πάντα,,,O,False,O,19,πᾶς,2042-005.xml,0
507,121663048,ἃ,,,O,False,O,19,ὅς,2042-005.xml,0
508,121663049,ἐποίησεν,,,O,False,O,19,ποιέω,2042-005.xml,0
509,121663050,"""",,,O,False,O,19,"""",2042-005.xml,0
510,121663051,,,,O,False,O,19,",",2042-005.xml,0
511,121663052,εἰ,,,O,False,O,19,εἰ,2042-005.xml,0
512,121663053,μὴ,,,O,False,O,19,μή,2042-005.xml,0
513,121663054,μετειλήφει,,,O,False,O,19,μεταλαμβάνω,2042-005.xml,0
514,121663055,,,,O,False,O,19,",",2042-005.xml,0
515,121663056,δι’,,,O,False,O,19,διά,2042-005.xml,0
516,121663057,ὧν,,,O,False,O,19,ὅς,2042-005.xml,0
517,121663058,ἤκουεν,,,O,False,O,19,ἀκούω,2042-005.xml,0
518,121663059,,,,O,False,O,19,",",2042-005.xml,0
519,121663060,τοῦ,,,O,False,O,19,ὁ,2042-005.xml,0
520,121663061,σωτηρίου,,,O,False,O,19,σωτήριος,2042-005.xml,0
521,121663062,ὕδατος,,,O,False,O,19,ὕδωρ,2042-005.xml,0
522,121663063,;,,,O,False,O,19,;,2042-005.xml,0
524,108667776,αὐτοῦ,,,O,False,O,20,αὐτοῦ,0007-019.xml,0
525,108667777,δ’,,,O,False,O,20,δέ,0007-019.xml,0
526,108667778,ὅμως,,,O,False,O,20,ὅμως,0007-019.xml,0
527,108667779,πρὸ,,,O,False,O,20,πρό,0007-019.xml,0
528,108667780,τῆς,,,O,False,O,20,ὁ,0007-019.xml,0
529,108667781,Πύδνης,B-LOC,,B-LOC,True,MISC,20,Πύδνα,0007-019.xml,0
530,108667782,ὑπομένοντα,,,O,False,O,20,ὑπομένω,0007-019.xml,0
531,108667783,πειρᾶσθαι,,,O,False,O,20,πειράω,0007-019.xml,0
532,108667784,μάχης,,,O,False,O,20,μάχη,0007-019.xml,0
533,108667785,ἀναγκαῖον,,,O,False,O,20,ἀναγκαῖος,0007-019.xml,0
534,108667786,ἦν,,,O,False,O,20,εἰμί,0007-019.xml,0
535,108667787,,,,O,False,O,20,",",0007-019.xml,0
536,108667788,ἢ,,,O,False,O,20,ἤ,0007-019.xml,0
537,108667789,τῷ,,,O,False,O,20,ὁ,0007-019.xml,0
538,108667790,στρατῷ,,,O,False,O,20,στρατός,0007-019.xml,0
539,108667791,σκεδασθέντι,,,O,False,O,20,σκεδάννυμι,0007-019.xml,0
540,108667792,περὶ,,,O,False,O,20,περί,0007-019.xml,0
541,108667793,τὰς,,,O,False,O,20,ὁ,0007-019.xml,0
542,108667794,πόλεις,,,O,False,O,20,πόλις,0007-019.xml,0
543,108667795,δέχεσθαι,,,O,False,O,20,δέχομαι,0007-019.xml,0
544,108667796,τὸν,,,O,False,O,20,ὁ,0007-019.xml,0
545,108667797,πόλεμον,,,O,False,O,20,πόλεμος,0007-019.xml,0
546,108667798,,,,O,False,O,20,",",0007-019.xml,0
547,108667799,ἐπείπερ,,,O,False,O,20,ἐπεί,0007-019.xml,0
548,108667800,ἅπαξ,,,O,False,O,20,ἅπαξ,0007-019.xml,0
549,108667801,ἐμβέβηκε,,,O,False,O,20,ἐμβαίνω,0007-019.xml,0
550,108667802,τῇ,,,O,False,O,20,ὁ,0007-019.xml,0
551,108667803,χώρᾳ,,,O,False,O,20,χώρα,0007-019.xml,0
552,108667804,,,,O,False,O,20,",",0007-019.xml,0
553,108667805,δίχα,,,O,False,O,20,δίχα,0007-019.xml,0
554,108667806,πολλοῦ,,,O,False,O,20,πολύς,0007-019.xml,0
555,108667807,φόνου,,,O,False,O,20,φόνος,0007-019.xml,0
556,108667808,καὶ,,,O,False,O,20,καί,0007-019.xml,0
557,108667809,νεκρῶν,,,O,False,O,20,νεκρός,0007-019.xml,0
558,108667810,ἐκπεσεῖν,,,O,False,O,20,ἐκπίπτω,0007-019.xml,0
559,108667811,μὴ,,,O,False,O,20,μή,0007-019.xml,0
560,108667812,δυνάμενον,,,O,False,O,20,δύναμαι,0007-019.xml,0
561,108667813,.,,,O,False,O,20,.,0007-019.xml,0
563,122382610,ἐπείπερ,,,O,False,O,21,ἐπεί,2042-062.xml,0
564,122382611,ἐστὶν,,,O,False,O,21,εἰμί,2042-062.xml,0
565,122382612,ὁ,,,O,False,O,21,ὁ,2042-062.xml,0
566,122382613,ἀριθμὸς,,,O,False,O,21,ἀριθμός,2042-062.xml,0
567,122382614,οὗτος,,,O,False,O,21,οὗτος,2042-062.xml,0
568,122382615,πάθους,,,O,False,O,21,πάθος,2042-062.xml,0
569,122382616,σύμβολον,,,O,False,O,21,σύμβολον,2042-062.xml,0
570,122382617,καὶ,,,O,False,O,21,καί,2042-062.xml,0
571,122382618,κακώσεως,,,O,False,O,21,κάκωσις,2042-062.xml,0
572,122382619,τοῦ,,,O,False,O,21,ὁ,2042-062.xml,0
573,122382620,Σωτῆρος,B-PER,,B-PERS,True,PERS,21,Σωτήρ,2042-062.xml,1
574,122382621,τῇ,,,O,False,O,21,ὁ,2042-062.xml,0
575,122382622,ἕκτῃ,,,O,False,O,21,ἕκτος,2042-062.xml,0
576,122382623,ἡμέρᾳ,,,O,False,O,21,ἡμέρα,2042-062.xml,0
577,122382624,πεπονθότος,,,O,False,O,21,πάσχω,2042-062.xml,0
578,122382625,,,,O,False,O,21,",",2042-062.xml,0
579,122382626,καὶ,,,O,False,O,21,καί,2042-062.xml,0
580,122382627,ἐν,,,O,False,O,21,ἐν,2042-062.xml,0
581,122382628,τῇ,,,O,False,O,21,ὁ,2042-062.xml,0
582,122382629,Ἀποκαλύψει,O,,O,True,MISC,21,Ἀποκάλυψις,2042-062.xml,0
583,122382630,Ἰωάννου,B-PER,,B-PERS,True,PERS,21,Ἰωάννης,2042-062.xml,1
584,122382631,τοῦ,,,O,False,O,21,ὁ,2042-062.xml,0
585,122382632,ὀνόματος,,,O,False,O,21,ὄνομα,2042-062.xml,0
586,122382633,τοῦ,,,O,False,O,21,ὁ,2042-062.xml,0
587,122382634,θηρίου,,,O,False,O,21,θηρίον,2042-062.xml,0
588,122382635,τὸν,,,O,False,O,21,ὁ,2042-062.xml,0
589,122382636,χξʹ,,,O,False,O,21,χξʹ,2042-062.xml,0
590,122382637,ἔχοντος,,,O,False,O,21,ἔχω,2042-062.xml,0
591,122382638,ἀριθμόν,,,O,False,O,21,ἀριθμός,2042-062.xml,0
592,122382639,.,,,O,False,O,21,.,2042-062.xml,0
594,101464931,καὶ,,,O,False,O,22,καί,0032-006.xml,0
595,101464932,ἐν,,,O,False,O,22,ἐν,0032-006.xml,0
596,101464933,τούτῳ,,,O,False,O,22,οὗτος,0032-006.xml,0
597,101464934,τῷ,,,O,False,O,22,ὁ,0032-006.xml,0
598,101464935,χρόνῳ,,,O,False,O,22,χρόνος,0032-006.xml,0
599,101464936,ἦλθεν,,,O,False,O,22,ἔρχομαι,0032-006.xml,0
600,101464937,Ἀρχαγόρας,B-PER,,B-PERS,True,PERS,22,Ἀρχαγόρας,0032-006.xml,1
601,101464938,ὁ,,,O,False,O,22,ὁ,0032-006.xml,0
602,101464939,Ἀργεῖος,I-PER,B-GRP,I-PERS,True,MISC,22,Ἀργεῖος,0032-006.xml,0
603,101464940,πεφευγὼς,,,O,False,O,22,φεύγω,0032-006.xml,0
604,101464941,καὶ,,,O,False,O,22,καί,0032-006.xml,0
605,101464942,λέγει,,,O,False,O,22,λέγω,0032-006.xml,0
606,101464943,ὡς,,,O,False,O,22,ὡς,0032-006.xml,0
607,101464944,ἀπεκόπησαν,,,O,False,O,22,ἀποκόπτω,0032-006.xml,0
608,101464945,ἀπὸ,,,O,False,O,22,ἀπό,0032-006.xml,0
609,101464946,τοῦ,,,O,False,O,22,ὁ,0032-006.xml,0
610,101464947,λόφου,,,O,False,O,22,λόφος,0032-006.xml,0
611,101464948,καὶ,,,O,False,O,22,καί,0032-006.xml,0
612,101464949,ὅτι,,,O,False,O,22,ὅτι,0032-006.xml,0
613,101464950,τεθνᾶσι,,,O,False,O,22,θνῄσκω,0032-006.xml,0
614,101464951,Κηφισόδωρος,B-PER,,B-PERS,True,PERS,22,Κηφισόδωρος,0032-006.xml,1
615,101464952,καὶ,,,O,False,O,22,καί,0032-006.xml,0
616,101464953,Ἀμφικράτης,B-PER,,B-PERS,True,PERS,22,Ἀμφικράτης,0032-006.xml,1
617,101464954,καὶ,,,O,False,O,22,καί,0032-006.xml,0
618,101464955,ἄλλοι,,,O,False,O,22,ἄλλος,0032-006.xml,0
619,101464956,ὅσοι,,,O,False,O,22,ὅσος,0032-006.xml,0
620,101464957,μὴ,,,O,False,O,22,μή,0032-006.xml,0
621,101464958,ἁλόμενοι,,,O,False,O,22,ἅλλομαι,0032-006.xml,0
622,101464959,κατὰ,,,O,False,O,22,κατά,0032-006.xml,0
623,101464960,τῆς,,,O,False,O,22,ὁ,0032-006.xml,0
624,101464961,πέτρας,,,O,False,O,22,πέτρα,0032-006.xml,0
625,101464962,πρὸς,,,O,False,O,22,πρός,0032-006.xml,0
626,101464963,τοὺς,,,O,False,O,22,ὁ,0032-006.xml,0
627,101464964,ὀπισθοφύλακας,,,O,False,O,22,ὀπισθοφύλαξ,0032-006.xml,0
628,101464965,ἀφίκοντο,,,O,False,O,22,ἀφικνέομαι,0032-006.xml,0
629,101464966,.,,,O,False,O,22,.,0032-006.xml,0
643,123772218,ὡς,,,O,False,O,24,ὡς,2034-017.xml,0
644,123772219,οὖν,,,O,False,O,24,οὖν,2034-017.xml,0
645,123772220,"""",,,O,False,O,24,"""",2034-017.xml,0
646,123772221,ἀελλόπους,,,O,False,O,24,ἀελλόπος,2034-017.xml,0
647,123772222,"""",,,O,False,O,24,"""",2034-017.xml,0
648,123772223,ἡ,,,O,False,O,24,ὁ,2034-017.xml,0
649,123772224,Ἶρις,B-PER,,B-PERS,True,PERS,24,Ἶρις,2034-017.xml,0
650,123772225,λέγεται,,,O,False,O,24,λέγω,2034-017.xml,0
651,123772226,,,,O,False,O,24,",",2034-017.xml,0
652,123772227,ἣν,,,O,False,O,24,ὅς,2034-017.xml,0
653,123772228,μεταλαβὼν,,,O,False,O,24,μεταλαμβάνω,2034-017.xml,0
654,123772229,"""",,,O,False,O,24,"""",2034-017.xml,0
655,123772230,ποδήνεμον,,,O,False,O,24,ποδήνεμος,2034-017.xml,0
656,123772231,"""",,,O,False,O,24,"""",2034-017.xml,0
657,123772232,προσηγόρευκεν,,,O,False,O,24,προσαγορεύω,2034-017.xml,0
658,123772233,,,,O,False,O,24,",",2034-017.xml,0
659,123772234,οὕτω,,,O,False,O,24,οὕτως,2034-017.xml,0
660,123772235,τὸν,,,O,False,O,24,ὁ,2034-017.xml,0
661,123772236,ποδώκη,,,O,False,O,24,ποδώκης,2034-017.xml,0
662,123772237,ἵππον,,,O,False,O,24,ἵππος,2034-017.xml,0
663,123772238,μεταλαμβάνων,,,O,False,O,24,μεταλαμβάνω,2034-017.xml,0
664,123772239,"""",,,O,False,O,24,"""",2034-017.xml,0
665,123772240,πόδας,,,O,False,O,24,πούς,2034-017.xml,0
666,123772241,αἰόλος,,,O,False,O,24,αἰόλος,2034-017.xml,0
667,123772242,ἵππος,,,O,False,O,24,ἵππος,2034-017.xml,0
668,123772243,"""",,,O,False,O,24,"""",2034-017.xml,0
669,123772244,εἶπε,,,O,False,O,24,λέγω,2034-017.xml,0
670,123772245,·,,,O,False,O,24,·,2034-017.xml,0
672,101087950,ἐπεὶ,,,O,False,O,25,ἐπεί,0016-001.xml,0
673,101087951,δὲ,,,O,False,O,25,δέ,0016-001.xml,0
674,101087952,τῶν,,,O,False,O,25,ὁ,0016-001.xml,0
675,101087953,Ἀθηναίων,B-GRP,,B-GRP,True,MISC,25,Ἀθηναῖος,0016-001.xml,0
676,101087954,καὶ,,,O,False,O,25,καί,0016-001.xml,0
677,101087955,τῶν,,,O,False,O,25,ὁ,0016-001.xml,0
678,101087956,προσεχέων,,,O,False,O,25,προσεχής,0016-001.xml,0
679,101087957,ὁ,,,O,False,O,25,ὁ,0016-001.xml,0
680,101087958,στρατός,,,O,False,O,25,στρατός,0016-001.xml,0
681,101087959,,,,O,False,O,25,",",0016-001.xml,0
682,101087960,ὅκως,,,O,False,O,25,ὅπως,0016-001.xml,0
683,101087961,ἑωυτῶν,,,O,False,O,25,ἑαυτοῦ,0016-001.xml,0
684,101087962,γένηται,,,O,False,O,25,γίγνομαι,0016-001.xml,0
685,101087963,τὸ,,,O,False,O,25,ὁ,0016-001.xml,0
686,101087964,ἔργον,,,O,False,O,25,ἔργον,0016-001.xml,0
687,101087965,καὶ,,,O,False,O,25,καί,0016-001.xml,0
688,101087966,μὴ,,,O,False,O,25,μή,0016-001.xml,0
689,101087967,Λακεδαιμονίων,B-GRP,,B-GRP,True,MISC,25,Λακεδαιμόνιος,0016-001.xml,0
690,101087968,,,,O,False,O,25,",",0016-001.xml,0
691,101087969,παρακελευσάμενοι,,,O,False,O,25,παρακελεύομαι,0016-001.xml,0
692,101087970,ἔργου,,,O,False,O,25,ἔργον,0016-001.xml,0
693,101087971,εἴχοντο,,,O,False,O,25,ἔχω,0016-001.xml,0
694,101087972,προθυμότερον,,,O,False,O,25,πρόθυμος,0016-001.xml,0
695,101087973,,,,O,False,O,25,",",0016-001.xml,0
696,101087974,ἐνθεῦτεν,,,O,False,O,25,ἐντεῦθεν,0016-001.xml,0
697,101087975,ἤδη,,,O,False,O,25,ἤδη,0016-001.xml,0
698,101087976,ἑτεροιοῦτο,,,O,False,O,25,ἑτεροιόω,0016-001.xml,0
699,101087977,τὸ,,,O,False,O,25,ὁ,0016-001.xml,0
700,101087978,πρῆγμα,,,O,False,O,25,πρᾶγμα,0016-001.xml,0
701,101087979,.,,,O,False,O,25,.,0016-001.xml,0
703,116078194,κομιστὸν,,,O,False,O,26,κομιστός,0526-001.xml,0
704,116078195,μέντοι,,,O,False,O,26,μέντοι,0526-001.xml,0
705,116078196,γενέσθαι,,,O,False,O,26,γίγνομαι,0526-001.xml,0
706,116078197,τὸ,,,O,False,O,26,ὁ,0526-001.xml,0
707,116078198,φάρμακον,,,O,False,O,26,φάρμακον,0526-001.xml,0
708,116078199,ὑπὸ,,,O,False,O,26,ὑπό,0526-001.xml,0
709,116078200,γυναικὸς,,,O,False,O,26,γυνή,0526-001.xml,0
710,116078201,ἐκ,,,O,False,O,26,ἐκ,0526-001.xml,0
711,116078202,τῆς,,,O,False,O,26,ὁ,0526-001.xml,0
712,116078203,Ἀραβίας,B-LOC,,B-LOC,True,MISC,26,Ἀραβία,0526-001.xml,0
713,116078204,λόγῳ,,,O,False,O,26,λόγος,0526-001.xml,0
714,116078205,μὲν,,,O,False,O,26,μέν,0526-001.xml,0
715,116078206,ἐπὶ,,,O,False,O,26,ἐπί,0526-001.xml,0
716,116078207,προσποιήσεσιν,,,O,False,O,26,προσποίησις,0526-001.xml,0
717,116078208,ἐρώτων,,,O,False,O,26,ἔρως,0526-001.xml,0
718,116078209,,,,O,False,O,26,",",0526-001.xml,0
719,116078210,φίλτρον,,,O,False,O,26,φίλτρον,0526-001.xml,0
720,116078211,γὰρ,,,O,False,O,26,γάρ,0526-001.xml,0
721,116078212,δὴ,,,O,False,O,26,δή,0526-001.xml,0
722,116078213,ὄνομα,,,O,False,O,26,ὄνομα,0526-001.xml,0
723,116078214,αὐτῷ,,,O,False,O,26,αὐτός,0526-001.xml,0
724,116078215,εἶναι,,,O,False,O,26,εἰμί,0526-001.xml,0
725,116078216,,,,O,False,O,26,",",0526-001.xml,0
726,116078217,τὸ,,,O,False,O,26,ὁ,0526-001.xml,0
727,116078218,δ’,,,O,False,O,26,δέ,0526-001.xml,0
728,116078219,ἀληθὲς,,,O,False,O,26,ἀληθής,0526-001.xml,0
729,116078220,ἐπὶ,,,O,False,O,26,ἐπί,0526-001.xml,0
730,116078221,τῇ,,,O,False,O,26,ὁ,0526-001.xml,0
731,116078222,Φερώρου,B-PER,,B-PERS,True,PERS,26,Φερώρας,0526-001.xml,0
732,116078223,τελευτῇ,,,O,False,O,26,τελευτή,0526-001.xml,0
733,116078224,.,,,O,False,O,26,.,0526-001.xml,0
735,124564842,ἐγὼ,,,O,False,O,27,ἐγώ,4029-001.xml,0
736,124564843,μὲν,,,O,False,O,27,μέν,4029-001.xml,0
737,124564844,γὰρ,,,O,False,O,27,γάρ,4029-001.xml,0
738,124564845,,,,O,False,O,27,",",4029-001.xml,0
739,124564846,ἐπειδὴ,,,O,False,O,27,ἐπειδή,4029-001.xml,0
740,124564847,ἅπερ,,,O,False,O,27,ὅς,4029-001.xml,0
741,124564848,Ἀντιοχεῦσιν,B-GRP,,B-GRP,True,MISC,27,Ἀντιοχεύς,4029-001.xml,0
742,124564849,ἐπήγγελλες,,,O,False,O,27,ἐπαγγέλλω,4029-001.xml,0
743,124564850,,,,O,False,O,27,",",4029-001.xml,0
744,124564851,δηλώσων,,,O,False,O,27,δηλόω,4029-001.xml,0
745,124564852,ἐστάλην,,,O,False,O,27,στέλλω,4029-001.xml,0
746,124564853,,,,O,False,O,27,",",4029-001.xml,0
747,124564854,ἑβδομαῖός,,,O,False,O,27,ἑβδομαῖος,4029-001.xml,0
748,124564855,σοι,,,O,False,O,27,σύ,4029-001.xml,0
749,124564856,ἐς,,,O,False,O,27,εἰς,4029-001.xml,0
750,124564857,ὄψιν,,,O,False,O,27,ὄψις,4029-001.xml,0
751,124564858,ἥκων,,,O,False,O,27,ἥκω,4029-001.xml,0
752,124564859,(,,,O,False,O,27,(,4029-001.xml,0
753,124564860,οὗ,,,O,False,O,27,ὅς,4029-001.xml,0
754,124564861,τί,,,O,False,O,27,τίς,4029-001.xml,0
755,124564862,ἂν,,,O,False,O,27,ἄν,4029-001.xml,0
756,124564863,γενέσθαι,,,O,False,O,27,γίγνομαι,4029-001.xml,0
757,124564864,δύναιτο,,,O,False,O,27,δύναμαι,4029-001.xml,0
758,124564865,θᾶσσον,,,O,False,O,27,ταχύς,4029-001.xml,0
759,124564866,,,,O,False,O,27,",",4029-001.xml,0
760,124564867,),,,O,False,O,27,),4029-001.xml,0
761,124564868,ταῦτά,,,O,False,O,27,οὗτος,4029-001.xml,0
